Source,Target,Weight
nm0358076,nm0593372,2
nm0358076,nm0645941,3
nm0358076,nm0783041,2
nm0358076,nm0832011,2
nm0358076,nm0919321,2
nm0359297,nm0411001,2
nm0359297,nm0654613,2
nm0359297,nm0945836,2
nm0359894,nm0396136,2
nm0360085,nm0363104,2
nm0360085,nm0726585,3
nm0360085,nm0912487,2
nm0360135,nm0562770,2
nm0360889,nm0486089,2
nm0361001,nm0392191,2
nm0361319,nm0433512,2
nm0361319,nm0803561,2
nm0361319,nm0803705,2
nm0361676,nm0434595,2
nm0361696,nm0367928,2
nm0362361,nm0674788,3
nm0362361,nm0939454,2
nm0362406,nm0823633,7
nm0362406,nm0852305,6
nm0362567,nm0545298,2
nm0362567,nm0668361,2
nm0362567,nm0724732,2
nm0362567,nm0891998,2
nm0362742,nm0611804,2
nm0362823,nm0363104,2
nm0362823,nm0528785,9
nm0362823,nm0909398,6
nm0363104,nm0572324,2
nm0363104,nm0665291,3
nm0363104,nm0678693,2
nm0363104,nm0799237,3
nm0363104,nm0842981,2
nm0363104,nm0930539,2
nm0363218,nm0589494,2
nm0363227,nm0562770,2
nm0363227,nm0874497,2
nm0363545,nm0392442,2
nm0364203,nm0522926,2
nm0365127,nm0444740,2
nm0366002,nm0383199,2
nm0366002,nm0454596,2
nm0366002,nm0910400,2
nm0366133,nm0540575,3
nm0366133,nm0571186,2
nm0366133,nm0598784,2
nm0366133,nm0828947,2
nm0366133,nm0932912,2
nm0366849,nm0640307,2
nm0367111,nm0436922,2
nm0367111,nm0705384,2
nm0367111,nm0926919,2
nm0367248,nm0702554,3
nm0367516,nm0504423,2
nm0367543,nm0581611,2
nm0367543,nm0639495,2
nm0367543,nm0779148,2
nm0367543,nm0929116,2
nm0367928,nm0370644,2
nm0367928,nm0406737,3
nm0367928,nm0434595,4
nm0367928,nm0475872,3
nm0367928,nm0477767,3
nm0367928,nm0708479,2
nm0367928,nm0782837,4
nm0367928,nm0847028,2
nm0367928,nm0875201,3
nm0368394,nm0374919,2
nm0368394,nm0432007,2
nm0368394,nm0694918,2
nm0368394,nm0775345,2
nm0369058,nm0370797,7
nm0369058,nm0384610,10
nm0369058,nm0408937,2
nm0369058,nm0427659,10
nm0369058,nm0447930,3
nm0369058,nm0454559,2
nm0369058,nm0460906,6
nm0369058,nm0463264,3
nm0369058,nm0515292,8
nm0369058,nm0531759,3
nm0369058,nm0531810,3
nm0369058,nm0581611,3
nm0369058,nm0601117,4
nm0369058,nm0611804,2
nm0369058,nm0639495,2
nm0369058,nm0662219,3
nm0369058,nm0715577,7
nm0369058,nm0719121,7
nm0369058,nm0855579,3
nm0369058,nm0867538,2
nm0369058,nm0930103,2
nm0369058,nm0940553,2
nm0369058,nm0940617,3
nm0370144,nm0696866,2
nm0370144,nm0824389,2
nm0370144,nm0833652,2
nm0370144,nm0930776,2
nm0370332,nm0582452,2
nm0370334,nm0860099,3
nm0370386,nm0428160,2
nm0370547,nm0401319,2
nm0370547,nm0550195,6
nm0370547,nm0595598,8
nm0370564,nm0867391,2
nm0370644,nm0406737,2
nm0370644,nm0410965,2
nm0370797,nm0371025,13
nm0370797,nm0430460,2
nm0370797,nm0460906,7
nm0370797,nm0823633,7
nm0370797,nm0852305,5
nm0370797,nm0866010,2
nm0370797,nm0932278,5
nm0370797,nm0939591,3
nm0370821,nm0534045,2
nm0371025,nm0392912,2
nm0371025,nm0427659,2
nm0371025,nm0445246,2
nm0371025,nm0556813,2
nm0371025,nm0634226,4
nm0371025,nm0662219,2
nm0371025,nm0684793,4
nm0371025,nm0729480,2
nm0371025,nm0752813,2
nm0371025,nm0820607,2
nm0371025,nm0824496,12
nm0371025,nm0926103,2
nm0371025,nm0940617,5
nm0371775,nm0534317,3
nm0371775,nm0840330,2
nm0372271,nm0446120,2
nm0372271,nm0715577,2
nm0372271,nm0716279,2
nm0372271,nm0731340,2
nm0372384,nm0671738,4
nm0372487,nm0878927,2
nm0373367,nm0851418,2
nm0373535,nm0447349,3
nm0373535,nm0577022,2
nm0373535,nm0618337,3
nm0373751,nm0772763,2
nm0373751,nm0834301,3
nm0373773,nm0645941,2
nm0373928,nm0405977,2
nm0373928,nm0432721,3
nm0374919,nm0473228,4
nm0375738,nm0550195,2
nm0375777,nm0778270,2
nm0376264,nm0595687,2
nm0376698,nm0562771,2
nm0376842,nm0921659,2
nm0377613,nm0530571,2
nm0377613,nm0595361,2
nm0377613,nm0644983,2
nm0377613,nm0651807,2
nm0377613,nm0753062,3
nm0377613,nm0803686,4
nm0377613,nm0845486,2
nm0377613,nm0909436,2
nm0378026,nm0485226,2
nm0378026,nm0656745,2
nm0378026,nm0919321,2
nm0378430,nm0550195,2
nm0378555,nm0529313,2
nm0378555,nm0619261,2
nm0378555,nm0638560,2
nm0378555,nm0682074,3
nm0380304,nm0544786,2
nm0380304,nm0716577,2
nm0380965,nm0448012,3
nm0380965,nm0507221,3
nm0380965,nm0531759,2
nm0380965,nm0587534,2
nm0380965,nm0832011,2
nm0381940,nm0959149,2
nm0382141,nm0651627,2
nm0382141,nm0824496,2
nm0382165,nm0824496,2
nm0383856,nm0415756,2
nm0383856,nm0595361,2
nm0383856,nm0722595,7
nm0383856,nm0909436,2
nm0383856,nm0927104,2
nm0384610,nm0408984,2
nm0384610,nm0447930,2
nm0384610,nm0460906,2
nm0384610,nm0581611,2
nm0384610,nm0715577,2
nm0384610,nm0852305,2
nm0384610,nm0855579,2
nm0384610,nm0906843,2
nm0384610,nm0934290,2
nm0384944,nm0398139,2
nm0384944,nm0484812,2
nm0385594,nm0463264,2
nm0385594,nm0522926,2
nm0385594,nm0832065,2
nm0386076,nm0417837,2
nm0386076,nm0705384,2
nm0386076,nm0774467,2
nm0386284,nm0407411,2
nm0386284,nm0756292,3
nm0386284,nm0793766,2
nm0387060,nm0477002,2
nm0387060,nm0783488,2
nm0387127,nm0392340,2
nm0387127,nm0824748,2
nm0387218,nm0398703,2
nm0387561,nm0545298,2
nm0387594,nm0388615,2
nm0387594,nm0550552,2
nm0388166,nm0504423,2
nm0388232,nm0460906,3
nm0388303,nm0614278,2
nm0388303,nm0634313,2
nm0388303,nm0682074,2
nm0388615,nm0852710,2
nm0389043,nm0427659,2
nm0389580,nm0447597,2
nm0389580,nm0515194,2
nm0389580,nm0674788,2
nm0389824,nm0392442,2
nm0389824,nm0699430,2
nm0389824,nm0906940,2
nm0390979,nm0603081,2
nm0391361,nm0696866,2
nm0391361,nm0915614,2
nm0391485,nm0721195,3
nm0391485,nm0926919,2
nm0391839,nm0392912,2
nm0391839,nm0401792,2
nm0392004,nm0404158,3
nm0392004,nm0681635,4
nm0392004,nm0832011,2
nm0392191,nm0405633,2
nm0392191,nm0433512,3
nm0392191,nm0644983,2
nm0392191,nm0645041,2
nm0392191,nm0675574,2
nm0392191,nm0691555,3
nm0392191,nm0845486,2
nm0392191,nm0935389,4
nm0392250,nm0668044,2
nm0392340,nm0824748,2
nm0392340,nm0882788,2
nm0392341,nm0530621,2
nm0392436,nm0405977,9
nm0392436,nm0447349,2
nm0392436,nm0500018,2
nm0392436,nm0576938,3
nm0392436,nm0616211,2
nm0392436,nm0694918,2
nm0392436,nm0778179,2
nm0392436,nm0804835,3
nm0392436,nm0805787,2
nm0392436,nm0858164,3
nm0392436,nm0858412,2
nm0392436,nm0907026,2
nm0392442,nm0399346,2
nm0392442,nm0479011,2
nm0392442,nm0479017,2
nm0392442,nm0604960,2
nm0392442,nm0623684,3
nm0392442,nm0741182,2
nm0392442,nm0789637,2
nm0392442,nm0820607,2
nm0392442,nm0899129,2
nm0392442,nm0930711,3
nm0392529,nm0401064,4
nm0392529,nm0444740,2
nm0392529,nm0515292,2
nm0392529,nm0528677,4
nm0392529,nm0552955,13
nm0392529,nm0715748,2
nm0392529,nm0925113,8
nm0392529,nm0926072,13
nm0392912,nm0740480,2
nm0392912,nm0807238,2
nm0392912,nm0932912,2
nm0392945,nm0534317,2
nm0393028,nm0404158,2
nm0394438,nm0700711,2
nm0394477,nm0531759,2
nm0394541,nm0410756,2
nm0394541,nm0495764,2
nm0394541,nm0555941,2
nm0394541,nm0631307,4
nm0394541,nm0634090,3
nm0394541,nm0654845,4
nm0394541,nm0721073,2
nm0394541,nm0721158,2
nm0394541,nm0729157,2
nm0394541,nm0739190,3
nm0394541,nm0840788,2
nm0396768,nm0398139,2
nm0396768,nm0725122,2
nm0396829,nm0454559,2
nm0396829,nm0601117,6
nm0396829,nm0820607,12
nm0396998,nm0405977,4
nm0396998,nm0618337,2
nm0396998,nm0679973,2
nm0397024,nm0537146,2
nm0397397,nm0439850,2
nm0397397,nm0619798,2
nm0397397,nm0848667,2
nm0397397,nm0912478,4
nm0397602,nm0427659,2
nm0397602,nm0742438,2
nm0398006,nm0698985,3
nm0398123,nm0914931,2
nm0398139,nm0567224,2
nm0398139,nm0643048,2
nm0398300,nm0586903,2
nm0398300,nm0598784,2
nm0398300,nm0695466,2
nm0398316,nm0495285,2
nm0398466,nm0924964,2
nm0399192,nm0579663,3
nm0400611,nm0445229,3
nm0400763,nm0637789,2
nm0400763,nm0936728,3
nm0401319,nm0447597,3
nm0401319,nm0700791,4
nm0401319,nm0781737,2
nm0401319,nm0827263,2
nm0401319,nm0910240,3
nm0401323,nm0404484,2
nm0401478,nm0627910,2
nm0402277,nm0593468,2
nm0402277,nm0823633,6
nm0403636,nm0495285,2
nm0403636,nm0562770,4
nm0403636,nm0569645,2
nm0403917,nm0509573,3
nm0403952,nm0710206,2
nm0403952,nm0913758,2
nm0404158,nm0619261,2
nm0404158,nm0749476,2
nm0405220,nm0531759,2
nm0405220,nm0619798,2
nm0405220,nm0700711,2
nm0405625,nm0702554,2
nm0405625,nm0878410,2
nm0405633,nm0511409,2
nm0405633,nm0691555,3
nm0405859,nm0675957,2
nm0405859,nm0827409,2
nm0405879,nm0415756,2
nm0405973,nm0576938,2
nm0405973,nm0676930,2
nm0405977,nm0432007,2
nm0405977,nm0436922,4
nm0405977,nm0452549,2
nm0405977,nm0473228,3
nm0405977,nm0525742,2
nm0405977,nm0617875,2
nm0405977,nm0667310,2
nm0405977,nm0688480,3
nm0405977,nm0694918,3
nm0405977,nm0726153,4
nm0405977,nm0726256,4
nm0405977,nm0731502,2
nm0405977,nm0769738,2
nm0405977,nm0778179,3
nm0405977,nm0814355,2
nm0405977,nm0820865,3
nm0405977,nm0862816,2
nm0405977,nm0872465,2
nm0405977,nm0893952,2
nm0405977,nm0908963,3
nm0405977,nm0921659,3
nm0406737,nm0410965,2
nm0406737,nm0620131,2
nm0406745,nm0847050,2
nm0406745,nm0945427,2
nm0407411,nm0411770,2
nm0407411,nm0441392,2
nm0407411,nm0473530,2
nm0407411,nm0784119,3
nm0407411,nm0793766,2
nm0408184,nm0511599,2
nm0408433,nm0833379,2
nm0408626,nm0408633,2
nm0408626,nm0484401,2
nm0408626,nm0579384,5
nm0408626,nm0649651,2
nm0408626,nm0700354,2
nm0408626,nm0757663,2
nm0408626,nm0799108,2
nm0408626,nm0812919,6
nm0408626,nm0812937,3
nm0408626,nm0815489,2
nm0408626,nm0815495,3
nm0408626,nm0815524,4
nm0408937,nm0454559,2
nm0408937,nm0824496,2
nm0408937,nm0852365,2
nm0408984,nm0454559,3
nm0408984,nm0460906,3
nm0408984,nm0479017,2
nm0408984,nm0556813,2
nm0408984,nm0562771,2
nm0408984,nm0601117,3
nm0408984,nm0627910,4
nm0408984,nm0639495,5
nm0408984,nm0728811,3
nm0408984,nm0820607,7
nm0408984,nm0906843,2
nm0408984,nm0925113,3
nm0408984,nm0929116,5
nm0409105,nm0817550,2
nm0409421,nm0525793,2
nm0409421,nm0632426,2
nm0409421,nm0814773,2
nm0410332,nm0589494,2
nm0410332,nm0863833,2
nm0410361,nm0790788,2
nm0410756,nm0495764,2
nm0410756,nm0654845,3
nm0410756,nm0695978,2
nm0410756,nm0739190,2
nm0410965,nm0434595,2
nm0411001,nm0654613,2
nm0411001,nm0945836,2
nm0411600,nm0529876,2
nm0411600,nm0651396,2
nm0411770,nm0594702,2
nm0411770,nm0605662,2
nm0412443,nm0823633,5
nm0412614,nm0882577,2
nm0413561,nm0483174,2
nm0414038,nm0832065,2
nm0414090,nm0858977,2
nm0414090,nm0933161,2
nm0415561,nm0709786,2
nm0415561,nm0907888,2
nm0415591,nm0639529,2
nm0415756,nm0691555,2
nm0415756,nm0738553,2
nm0415756,nm0906306,2
nm0415756,nm0909436,3
nm0416624,nm0852305,2
nm0416624,nm0906843,3
nm0417361,nm0518591,2
nm0417837,nm0630062,2
nm0418079,nm0439718,2
nm0418079,nm0814355,2
nm0418579,nm0757064,2
nm0420092,nm0474801,4
nm0420092,nm0474850,3
nm0420092,nm0610799,3
nm0420370,nm0588329,3
nm0420383,nm0627969,2
nm0420765,nm0452128,3
nm0420765,nm0570451,4
nm0420765,nm0606431,2
nm0420765,nm0694090,4
nm0420765,nm0847939,2
nm0420765,nm0884964,2
nm0420765,nm0929925,3
nm0421028,nm0940579,3
nm0421041,nm0823633,2
nm0421041,nm0824496,2
nm0421041,nm0878927,2
nm0421330,nm0778270,2
nm0422181,nm0520380,2
nm0422812,nm0599363,2
nm0422812,nm0616419,2
nm0422812,nm0649563,2
nm0422812,nm0695074,2
nm0424345,nm0714878,2
nm0424765,nm0646337,9
nm0424793,nm0485226,3
nm0427018,nm0432988,2
nm0427057,nm0436212,2
nm0427057,nm0631147,5
nm0427057,nm0657088,5
nm0427157,nm0454559,2
nm0427157,nm0460906,2
nm0427157,nm0627910,2
nm0427157,nm0639495,5
nm0427157,nm0728811,3
nm0427157,nm0768514,2
nm0427157,nm0820607,4
nm0427157,nm0824496,2
nm0427157,nm0929116,5
nm0427157,nm0934290,3
nm0427452,nm0654239,2
nm0427452,nm0771696,2
nm0427583,nm0932957,2
nm0427659,nm0456590,2
nm0427659,nm0463264,2
nm0427659,nm0466773,2
nm0427659,nm0531962,3
nm0427659,nm0534259,2
nm0427659,nm0567224,2
nm0427659,nm0569466,5
nm0427659,nm0585481,2
nm0427659,nm0588033,2
nm0427659,nm0589494,5
nm0427659,nm0639495,2
nm0427659,nm0641776,2
nm0427659,nm0656118,2
nm0427659,nm0723423,4
nm0427659,nm0801193,2
nm0427659,nm0807238,4
nm0427659,nm0919624,3
nm0427659,nm0936728,2
nm0427659,nm0940617,5
nm0427934,nm0460906,2
nm0427934,nm0571186,2
nm0428160,nm0936728,2
nm0428175,nm0493365,2
nm0428175,nm0801630,2
nm0428175,nm0930776,2
nm0429853,nm0639495,2
nm0430081,nm0940722,2
nm0430460,nm0742438,2
nm0430460,nm0929925,2
nm0431212,nm0673749,2
nm0431212,nm0719749,2
nm0431212,nm0800302,2
nm0431725,nm0596639,3
nm0432007,nm0525793,2
nm0432007,nm0701311,2
nm0432007,nm0748913,2
nm0432007,nm0775650,2
nm0432007,nm0902702,2
nm0432007,nm0926919,3
nm0432086,nm0726153,2
nm0432099,nm0433439,2
nm0432465,nm0480576,2
nm0432465,nm0898085,2
nm0432721,nm0509573,4
nm0432721,nm0682176,2
nm0432721,nm0858164,2
nm0432721,nm0893952,4
nm0432747,nm0951568,4
nm0433150,nm0801786,3
nm0433150,nm0824389,2
nm0433150,nm0865262,2
nm0433439,nm0434097,7
nm0433439,nm0457334,4
nm0433439,nm0617242,3
nm0433439,nm0678323,2
nm0433439,nm0701633,2
nm0433439,nm0707457,5
nm0433439,nm0813922,5
nm0433490,nm0436212,2
nm0433512,nm0458033,4
nm0433512,nm0477651,2
nm0433512,nm0481270,2
nm0433512,nm0753062,3
nm0433512,nm0803561,3
nm0433512,nm0803686,3
nm0433512,nm0845486,3
nm0433512,nm0935389,2
nm0433971,nm0485999,3
nm0433971,nm0585699,3
nm0434097,nm0701633,5
nm0434097,nm0753567,2
nm0434097,nm0753583,2
nm0434097,nm0881588,2
nm0434387,nm0529376,2
nm0434387,nm0645613,2
nm0434387,nm0837719,2
nm0434595,nm0441154,4
nm0434595,nm0793766,2
nm0435094,nm0466247,3
nm0435094,nm0658676,3
nm0436212,nm0538312,2
nm0436922,nm0447349,2
nm0436922,nm0678891,2
nm0436922,nm0725332,2
nm0436922,nm0906932,2
nm0437176,nm0441410,2
nm0439202,nm0450467,2
nm0439850,nm0606998,2
nm0439850,nm0653892,3
nm0439850,nm0724111,2
nm0439850,nm0847939,2
nm0439850,nm0852710,2
nm0441154,nm0875370,3
nm0441173,nm0605270,2
nm0441375,nm0913796,2
nm0441961,nm0462013,3
nm0441961,nm0473530,3
nm0441961,nm0622416,2
nm0442394,nm0756379,2
nm0442733,nm0442891,2
nm0442875,nm0620130,3
nm0442951,nm0875237,2
nm0442951,nm0875465,2
nm0444476,nm0804026,2
nm0444476,nm0943978,2
nm0444740,nm0448012,3
nm0444740,nm0556813,2
nm0444740,nm0944797,5
nm0445229,nm0764346,2
nm0445246,nm0638560,2
nm0445246,nm0938464,2
nm0445518,nm0923481,3
nm0445523,nm0485226,2
nm0445523,nm0924964,2
nm0445868,nm0639529,2
nm0446769,nm0572142,2
nm0446769,nm0682074,2
nm0446769,nm0852710,3
nm0446769,nm0923481,2
nm0447349,nm0452549,3
nm0447349,nm0694918,3
nm0447349,nm0902702,2
nm0447597,nm0550552,2
nm0447597,nm0624005,2
nm0447597,nm0665291,2
nm0447597,nm0822613,2
nm0447913,nm0725891,2
nm0447913,nm0829717,2
nm0447930,nm0855579,2
nm0447930,nm0934290,2
nm0448004,nm0599787,2
nm0448004,nm0663183,2
nm0448004,nm0680883,2
nm0448004,nm0790788,2
nm0448012,nm0822034,2
nm0448366,nm0533692,5
nm0448696,nm0611804,3
nm0448786,nm0615333,2
nm0448790,nm0614879,2
nm0448836,nm0531759,2
nm0449694,nm0868456,2
nm0451140,nm0955314,2
nm0451647,nm0657422,2
nm0452128,nm0570451,3
nm0452128,nm0601129,2
nm0452128,nm0838843,2
nm0452128,nm0847939,2
nm0452128,nm0870543,2
nm0452128,nm0929925,3
nm0452128,nm0930711,4
nm0452133,nm0820607,2
nm0452939,nm0519160,3
nm0453081,nm0668361,2
nm0454559,nm0562770,2
nm0454559,nm0571186,2
nm0454559,nm0639495,6
nm0454559,nm0694205,2
nm0454559,nm0709526,2
nm0454559,nm0728811,3
nm0454559,nm0768514,2
nm0454559,nm0820607,18
nm0454559,nm0824496,15
nm0454559,nm0852365,3
nm0454559,nm0878927,2
nm0454559,nm0924307,3
nm0454559,nm0929116,4
nm0454559,nm0949355,3
nm0454870,nm0646849,3
nm0454878,nm0531759,2
nm0454878,nm0789211,4
nm0454878,nm0855579,19
nm0455491,nm0599787,2
nm0456628,nm0604960,3
nm0456628,nm0645941,2
nm0456804,nm0936728,2
nm0457334,nm0701633,2
nm0457334,nm0753877,2
nm0457334,nm0843700,2
nm0457334,nm0881588,2
nm0457334,nm0904995,2
nm0457612,nm0848984,2
nm0457839,nm0525793,2
nm0457954,nm0812286,2
nm0458033,nm0510402,2
nm0458033,nm0511862,2
nm0458033,nm0540311,3
nm0458033,nm0658073,2
nm0458033,nm0935389,2
nm0459030,nm0519765,2
nm0459430,nm0728412,2
nm0459555,nm0473308,2
nm0459778,nm0773150,2
nm0459778,nm0778179,3
nm0459778,nm0907026,2
nm0460337,nm0702729,3
nm0460874,nm0662116,2
nm0460906,nm0531759,4
nm0460906,nm0562771,2
nm0460906,nm0601117,2
nm0460906,nm0642679,2
nm0460906,nm0712660,3
nm0460906,nm0728811,10
nm0460906,nm0731340,2
nm0460906,nm0830769,2
nm0460906,nm0847939,2
nm0460906,nm0926072,4
nm0460906,nm0934290,6
nm0460906,nm0940617,3
nm0461549,nm0560091,2
nm0461549,nm0827261,2
nm0461677,nm0626314,6
nm0462069,nm0654627,2
nm0462069,nm0756870,2
nm0463249,nm0931572,2
nm0463264,nm0562770,2
nm0463264,nm0594291,3
nm0463264,nm0639563,2
nm0463264,nm0723423,2
nm0463590,nm0793766,2
nm0463590,nm0879945,2
nm0463656,nm0756870,2
nm0463882,nm0801721,2
nm0464131,nm0517425,2
nm0464131,nm0604674,2
nm0466247,nm0479233,3
nm0466247,nm0658676,7
nm0466247,nm0727710,3
nm0466247,nm0758743,3
nm0466247,nm0876761,3
nm0466660,nm0709814,3
nm0466660,nm0898741,2
nm0466660,nm0949435,3
nm0466773,nm0562770,2
nm0466776,nm0836765,2
nm0466814,nm0510134,2
nm0467557,nm0583925,2
nm0467557,nm0847050,2
nm0467557,nm0945427,2
nm0470328,nm0927436,2
nm0471082,nm0685550,2
nm0472603,nm0635798,2
nm0472603,nm0696481,2
nm0472603,nm0870543,2
nm0473041,nm0603310,2
nm0473041,nm0889140,2
nm0473041,nm0955541,2
nm0473228,nm0608225,2
nm0473228,nm0814355,2
nm0473393,nm0587711,2
nm0474822,nm0695170,2
nm0474822,nm0695199,3
nm0474850,nm0610799,2
nm0474850,nm0695199,2
nm0474907,nm0593951,6
nm0474907,nm0593955,2
nm0474907,nm0611541,5
nm0474907,nm0746946,4
nm0474907,nm0764406,3
nm0475872,nm0645676,6
nm0477002,nm0783488,2
nm0477651,nm0512432,3
nm0477742,nm0894677,2
nm0477767,nm0645676,2
nm0477767,nm0708479,2
nm0478768,nm0933045,2
nm0478942,nm0875983,2
nm0479008,nm0728811,2
nm0479008,nm0824496,2
nm0479011,nm0533692,3
nm0479011,nm0552077,2
nm0479011,nm0574743,2
nm0479011,nm0700711,2
nm0479011,nm0725122,2
nm0479011,nm0930711,2
nm0479017,nm0623684,2
nm0479017,nm0820607,20
nm0479017,nm0878613,3
nm0479233,nm0658676,2
nm0479233,nm0905706,2
nm0480156,nm0589494,3
nm0480576,nm0562841,3
nm0480576,nm0654843,2
nm0480576,nm0654845,2
nm0480576,nm0721073,2
nm0480576,nm0721158,3
nm0481270,nm0526398,2
nm0481270,nm0530571,4
nm0481270,nm0595361,4
nm0481270,nm0753062,2
nm0481270,nm0909436,7
nm0481270,nm0922615,2
nm0481838,nm0658676,2
nm0482121,nm0514707,2
nm0482121,nm0799982,28
nm0482630,nm0836789,2
nm0483812,nm0496614,2
nm0484385,nm0631307,2
nm0484812,nm0507861,2
nm0484812,nm0643048,3
nm0485226,nm0634278,2
nm0485226,nm0744841,2
nm0485226,nm0824496,2
nm0485226,nm0894734,3
nm0485226,nm0909040,30
nm0485226,nm0936728,2
nm0485518,nm0560091,2
nm0485518,nm0606431,13
nm0485518,nm0672101,4
nm0485518,nm0831889,3
nm0485518,nm0838412,2
nm0485704,nm0871432,2
nm0485851,nm0546657,2
nm0485999,nm0585699,3
nm0486001,nm0539049,2
nm0488535,nm0673749,3
nm0488591,nm0639280,2
nm0488722,nm0537260,2
nm0489123,nm0878474,4
nm0489123,nm0926942,2
nm0489172,nm0845486,5
nm0489989,nm0844083,3
nm0491048,nm0524306,2
nm0491223,nm0851418,2
nm0491311,nm0912861,2
nm0491468,nm0734521,2
nm0491504,nm0717086,3
nm0491504,nm0778270,2
nm0491591,nm0790171,2
nm0492444,nm0682074,2
nm0492908,nm0543188,2
nm0492908,nm0570974,2
nm0492908,nm0703491,2
nm0492908,nm0759395,2
nm0495134,nm0552641,2
nm0495285,nm0603096,2
nm0495285,nm0625190,4
nm0495285,nm0643048,4
nm0495285,nm0748014,2
nm0495285,nm0820607,2
nm0495285,nm0824496,3
nm0495285,nm0865178,2
nm0495285,nm0878927,2
nm0495285,nm0940617,3
nm0495764,nm0598603,2
nm0495764,nm0654843,2
nm0495764,nm0726546,2
nm0495764,nm0728158,2
nm0496614,nm0582890,2
nm0496889,nm0640307,2
nm0496889,nm0749476,2
nm0499475,nm0669433,2
nm0500018,nm0559832,2
nm0500018,nm0630821,2
nm0500018,nm0817550,2
nm0500018,nm0902702,2
nm0500018,nm0917891,2
nm0503244,nm0634472,2
nm0503499,nm0778270,2
nm0504423,nm0665291,3
nm0507221,nm0680376,3
nm0507221,nm0743313,2
nm0507221,nm0796644,2
nm0507568,nm0556769,2
nm0507636,nm0824496,3
nm0507752,nm0562770,2
nm0507752,nm0764346,2
nm0507811,nm0823633,2
nm0508275,nm0728158,2
nm0509327,nm0805787,2
nm0509573,nm0893952,4
nm0510134,nm0657874,3
nm0510134,nm0714878,2
nm0510134,nm0715637,2
nm0510134,nm0736777,3
nm0511385,nm0845486,2
nm0511409,nm0708165,2
nm0511409,nm0845486,2
nm0512432,nm0540311,2
nm0512528,nm0530571,2
nm0512528,nm0803705,2
nm0512796,nm0603096,2
nm0512796,nm0605895,2
nm0512796,nm0613806,2
nm0512796,nm0824496,7
nm0512796,nm0878927,2
nm0513325,nm0909398,2
nm0514344,nm0527996,8
nm0514344,nm0533692,2
nm0514344,nm0570451,2
nm0514344,nm0606998,3
nm0514344,nm0635798,2
nm0514344,nm0650995,2
nm0514344,nm0700711,3
nm0514344,nm0807654,8
nm0514344,nm0827263,4
nm0514344,nm0852710,2
nm0514344,nm0858833,4
nm0514344,nm0919700,2
nm0514707,nm0614879,3
nm0514707,nm0867538,2
nm0515292,nm0719121,8
nm0515292,nm0820607,6
nm0515292,nm0824496,7
nm0515292,nm0855579,14
nm0515292,nm0936728,2
nm0515739,nm0713495,2
nm0515986,nm0894624,2
nm0516001,nm0906940,2
nm0516876,nm0634313,2
nm0516876,nm0654239,2
nm0516930,nm0907404,3
nm0517058,nm0541766,2
nm0517058,nm0641454,2
nm0517058,nm0950019,2
nm0517099,nm0930776,2
nm0517425,nm0571186,2
nm0517425,nm0656745,2
nm0517425,nm0824496,2
nm0517425,nm0855969,2
nm0519274,nm0665715,2
nm0519274,nm0835738,2
nm0519274,nm0913248,2
nm0520380,nm0562770,2
nm0522481,nm0837959,2
nm0522926,nm0572142,8
nm0522926,nm0612743,2
nm0522926,nm0828668,2
nm0523097,nm0569645,4
nm0523097,nm0651627,2
nm0523097,nm0690373,2
nm0523097,nm0924307,4
nm0523097,nm0942611,2
nm0523225,nm0533692,3
nm0523225,nm0587534,2
nm0523225,nm0623684,2
nm0523225,nm0703600,3
nm0523225,nm0715637,2
nm0523225,nm0752878,2
nm0523225,nm0894734,4
nm0524031,nm0623689,2
nm0524031,nm0835738,2
nm0524859,nm0571186,2
nm0524859,nm0907404,2
nm0524859,nm0924307,3
nm0524859,nm0940617,2
nm0525601,nm0602803,2
nm0525601,nm0603646,3
nm0525601,nm0645941,5
nm0525601,nm0935996,2
nm0525742,nm0926919,2
nm0525793,nm0525794,2
nm0525793,nm0531257,2
nm0525793,nm0623443,2
nm0525793,nm0632426,2
nm0525793,nm0889024,2
nm0525794,nm0661483,2
nm0526398,nm0803686,3
nm0526485,nm0847939,2
nm0526928,nm0632426,2
nm0526951,nm0560091,2
nm0526951,nm0919700,2
nm0527996,nm0807654,9
nm0527996,nm0867538,2
nm0528677,nm0926072,4
nm0528785,nm0909398,9
nm0528908,nm0654530,2
nm0529036,nm0569645,4
nm0529036,nm0651627,7
nm0529036,nm0761807,3
nm0529036,nm0824496,2
nm0529036,nm0878927,2
nm0529036,nm0907404,2
nm0529036,nm0924307,3
nm0529036,nm0942611,2
nm0529876,nm0622843,2
nm0529876,nm0651396,2
nm0530032,nm0661038,2
nm0530032,nm0934455,2
nm0530555,nm0738553,2
nm0530571,nm0645041,2
nm0530571,nm0691555,2
nm0530571,nm0803686,2
nm0530591,nm0616211,2
nm0530621,nm0824748,2
nm0530621,nm0878484,2
nm0530621,nm0882788,2
nm0530701,nm0676729,2
nm0531257,nm0632426,2
nm0531257,nm0729870,2
nm0531385,nm0610253,2
nm0531759,nm0533247,2
nm0531759,nm0573740,2
nm0531759,nm0607942,3
nm0531759,nm0639563,4
nm0531759,nm0738426,2
nm0531810,nm0601117,3
nm0531810,nm0634226,2
nm0531810,nm0684793,3
nm0531810,nm0823633,7
nm0531810,nm0852305,3
nm0531962,nm0562770,2
nm0531962,nm0643048,2
nm0531962,nm0807238,2
