Id,Label
nm0797858,Nicolas Silberg
nm0529003,Louis Lyonnet
nm0501460,Emmanuel Lemoine
nm0117252,William Bryant
nm0395808,László Horváth
nm0478071,Gábor Kun
nm0478072,Gábor Ifj. Kun
nm0190809,György Cséplö
nm0190811,István Cséplö
nm0845241,István Sárközi
nm0109131,Alfred Lucchetti
nm0842528,Dick Swidde
nm0537345,Nuno Leal Maia
nm0779963,Jonathan Scott-Taylor
nm0368443,Ulf Hasseltorp
nm0483364,Larry Lambeth
nm0256361,David Emge
nm0286010,Ken Foree
nm0718203,Scott H. Reiniger
nm0275150,Bahman Forsi
nm0355937,Monty Hall
nm0081827,Casey Biggs
nm0188355,Frankie Crocker
nm0531546,Simon MacCorkindale
nm0000686,Christopher Walken
nm0673356,Jorge Peres
nm0181359,Jayme Cortez
nm0406887,Kadidja Idiogbobi
nm0406888,Musili Idiogbobi
nm0651942,Idown Osho
nm0864691,Henrik Tjörring
nm0184208,Jorge Coutinho
nm0119856,Zózimo Bulbul
nm0084345,Joachim Bißmeier
nm0286617,Dan Forrest
nm0099560,Max H. Boulois
nm0900391,Enrique Vivó
nm0012419,Adriaan Adriaanse
nm0059594,Harry Bas
nm0579202,Mauro Mendonça
nm0092810,Rolando Boldrin
nm0265155,Antônio Fagundes
nm0126966,Armando Bógus
nm0882691,Ryûdô Uzaki
nm0104195,Pietro Brambilla
nm0398597,Zvone Hribar
nm0432046,Boris Juh
nm0903867,Andréas Voutsinas
nm0387396,Wei-Hsiung Ho
nm0946317,Johnson Yap
nm0302817,Piero Galletti
nm0176033,Costel Constantin
nm0683334,Joseph Pilato
nm0365666,John Harrison
nm0831145,Veliko Stoianov
nm0357077,Fred Halsted
nm0455297,Steve King
nm0144415,Mario Castaldi
nm0100440,Jean-Pierre Bouvier
nm0525240,Daniel Lugo
nm0603999,Jaime Moreno
nm0013391,Luis Agudín
nm0017179,Julio Alcaraz
nm0024230,Vicente Amaya
nm0678464,Ricardo Petráglia
nm0128136,Simon Cadell
nm0166915,Dennis Clinton
nm0208522,Filippo De Gara
nm0273829,Francesco Ferracini
nm0897141,Herb Vigran
nm0593299,Duke Mitchell
nm0230256,Lorenzo Dardado
nm0957266,Louis Zito
nm0168442,Paul Codde
nm0207343,Guido De Belder
nm0497399,Hoi-Sang Lee
nm0139801,Michael Carr
nm0636811,Don Sparks
nm0724784,Sy Richardson
nm0010503,Jack Adalist
nm0058213,John Blyth Barrymore
nm0148669,Guido Cerniglia
nm0196327,Mario Da Vinci
nm0196328,Sal Da Vinci
nm0845393,Gérard Séty
nm0875951,Michael Tucker
nm0311155,Michael V. Gazzo
nm0210477,Reggie De Morton
nm0212946,Sam Dean
nm0171470,Victor Colicchio
nm0171620,Rolando Colla
nm0133341,Victor Campos
nm0369129,Chiu-Sing Hau
nm0906402,Austin Wai
nm0156982,Sheng Chiang
nm0838935,Chien Sun
nm0593317,Eric Mitchell
nm0558408,Giorgos Mattheou
nm0517769,Ilias Logothetis
nm0127106,Anders Börje
nm0803370,Frank Sivero
nm0194531,Henryk Czyz
nm0913738,Craig Wasson
nm0326091,Jonathan Goldsmith
nm0001743,Marc Singer
nm0415775,Sifu Jai
nm0005287,Donny Osmond
nm0000502,Christopher Lloyd
nm0000004,John Belushi
nm0146454,Lane Caudell
nm0296956,Józef Fryzlewicz
nm0002014,Iron Eyes Cody
nm0001063,Jeff Conaway
nm0652116,James A. Osmond
nm0418788,James Jarnigan
nm0585256,Terry Michos
nm0426157,Russell Johnson
nm0690610,Gabriel Pontello
nm0002662,Orestes Matacena
nm0383090,Raimundo Hidalgo-Gato
nm0602985,Tony Moran
nm0868289,Danil Torppe
nm0662329,Jason Parker
nm0670481,Pai Wei
nm0490521,Damian Lau
nm0490576,Kong Lau
nm0638574,Louis Nye
nm0939429,Jung Wang
nm0160865,Norman Chu
nm0192409,Noel Cunningham
nm0341358,Sean P. Griffin
nm0565757,Max McClellan
nm0779467,Larry B. Scott
nm0648409,Toshinori Omi
nm0440202,Kazim Kartal
nm0252219,Yadigar Ejder
nm0031634,Guillermo Antón
nm0216901,Alfonso Delgado
nm0714002,Antonio del Real
nm0025137,K Amoha
nm0233446,Willie Dorsey
nm0396884,Robert Houston
nm0824113,John Steadman
nm0811714,Michele Soavi
nm0136661,Júlio Cardoso
nm0481155,João Lagarto
nm0190782,László Csurka
nm0617227,Gábor Mádi Szabó
nm0411360,Gérard Ismaël
nm0044964,Yann Babilée
nm0002000,Leslie Cheung
nm0833288,Claus Strandberg
nm0183739,Henry Courseaux
nm0738377,Claude Rollet
nm0745636,Jean Rougeul
nm0713424,Jean Raynaud
nm0342267,Daniel Grimm
nm0869548,George Touliatos
nm0846036,Eron Tabor
nm0655162,Richard Pace
nm0629534,Anthony Nichols
nm0223738,Bobby Di Cicco
nm0566013,Marc McClure
nm0686801,Walter Plathe
nm0213865,Michael Decker
nm0952414,Krzysztof Zaleski
nm0173162,Leo Colonna
nm0312156,Marco Gelardini
nm0307864,Philippe Garnier
nm0181397,Rez Cortez
nm0407137,Miguel Ángel Iglesias
nm0305813,Javier García Pelayo
nm0336077,José Grau
nm0121865,Simon Burke
nm0952304,Ahmed Zaki
nm0308036,Jean-François Garreaud
nm0682605,Piéral
nm0016355,Itzik Albeck
nm0343508,Uri Gross
nm0794456,Tzvi Shissel
nm0667271,Lubomír Paulovic
nm0954162,Pavel Zednícek
nm0110965,Ed Brodow
nm0176227,Don Conte
nm0707496,Narasimha Raju
nm0223591,Dhulipala
nm0764873,Sarathi
nm0998784,Satyanarayana A.
nm0097040,Roscoe Born
nm0663980,David J. Partington
nm0095126,Leszek Banachowski
nm0760276,Andrzej Samson
nm0812531,Janusz Sokolowski
nm0388538,Ricardo Hoepper
nm0532314,Eduardo MacGregor
nm0142983,Francisco Casares
nm0238202,Mel Rodrigo
nm0041425,Didier Aubriot
nm0891750,Veerendra
nm0594105,Mehar Mittal
nm0952581,Alfonso Zambrano
nm0759705,Branko Samarovski
nm0840992,Alois Svehlík
nm0104577,Konrad Brandell
nm0395550,Nils Hortlund
nm0410637,Anders Isacsson
nm0557625,Raju Shrestha
nm0286599,Anthony Forrest
nm0551215,Tom Marshall
nm0050303,Géza Balkay
nm0000616,Eric Roberts
nm0002139,Judd Hirsch
nm0172947,Joel Colodner
nm0494532,Ted Le Plat
nm0678907,Metod Pevec
nm0472307,Aleksander Krosl
nm0947236,Mikhail Efremov
nm0720546,Vladimir Retsepter
nm0435542,Karel Kalas
nm0906206,Wah Cheung
nm0412064,Nikolay Ivanov
nm0485950,Sihung Lung
nm0024628,Nicholas Amer
nm0950707,Biao Yuen
nm0161213,Fat Chung
nm0550301,Mars
nm0482580,Ching-Ying Lam
nm0554322,Carlos Martos
nm0587335,Kim Milford
nm0751625,Gianni Russo
nm0556041,Ron Masak
nm0360740,Dale Hansen
nm0686234,Frank Pizzo
nm0159448,David Chow
nm0081945,Rodolfo Bigotti
nm0058181,Tony Barry
nm0260054,Rezo Esadze
nm0821992,Ivan Stancic
nm0471771,Miodrag Krivokapic
nm0217260,Ottaviano Dell'Acqua
nm0660097,Nando Paone
nm0831815,David Stone
nm0345295,Christopher Guard
nm0820109,William Squire
nm0774578,Michael Scholes
nm0611869,Fritz Muliar
nm0328604,Milton Gonçalves
nm0027188,Michael Anderson
nm0038703,Stephen Ashbrook
nm0530499,Anders Lönnbro
nm0391703,Weiron Holmberg
nm0670699,Faruk Peker
nm0882972,Lukás Vaculík
nm0229352,Michal Dlouhý
nm0773946,Michael Schneider
nm0065235,Michael Beck
nm0000719,F. Murray Abraham
nm0202318,James Daughton
nm0527438,Michael Luther
nm0118446,Olof Buckard
nm0059911,Mahmoud Basiri
nm0025355,John Amplas
nm0531042,Lincoln Maazel
nm0164450,Roy Clark
nm0224117,Gennaro Di Napoli
nm0001344,Gregg Henry
nm0388517,Heinz Hoenig
nm0744288,Pier Maria Rossi
nm0223640,Fausto Di Bella
nm0001113,Brad Davis
nm0516544,Álvaro Lobo
nm0525403,James Luisi
nm0817571,Martin Speer
nm0720242,Lukas Resetarits
nm0432600,Wolfgang Jung
nm0127024,Bernd Böhm
nm0480591,Frédéric Ladonne
nm0469463,Bert Kramer
nm0006939,Richard Berry
nm0233065,Terence Donovan
nm0551298,Antonio Marsina
nm0840122,John Sutherland
nm0106147,Peter Brawley
nm0840072,Dave Sutherland
nm0444234,Michael Kebschull
nm0460085,Walter Klosterfelde
nm0341816,Daniele Griggio
nm0719018,Remo Remotti
nm0004126,Ian Gilmour
nm0292653,Serge Frazzetto
nm0050658,Ray Ballard
nm0117457,George Bryson
nm0991651,Guillermo Dávila
nm0766482,Satã
nm0142771,Vittorio Casagrande
nm0140713,William Carrol
nm0710884,David Rappaport
nm0020890,Paul Allen
nm0520738,Michael Lorenz
nm0104979,Nils Brandt
nm0045872,Ferenc Bács
nm0272308,Csongor Ferenczy
nm0927358,Tommy Wiegand
nm0778283,Thomas Schücke
nm0894140,Ray Verhaeghe
nm0264266,Remy Eyssen
nm0858122,Geert Thijssens
nm0659167,Viktor Panchenko
nm0665169,Nikolai Pastukhov
nm0320967,Marco Girondino
nm0001371,Tom Hulce
nm0299122,Stephen Furst
nm0459294,Antonin Klepac
nm0394499,Miroslav Horácek
nm0819048,Vadim Spiridonov
nm0631831,Andrey Nikolaev
nm0371824,Chris Haywood
nm0337183,Bruce Graziano
nm0695810,Piotr Pregowski
nm0348750,Manuel Gurría
nm0731918,Ken Robertson
nm0923076,Tony Westrope
nm0910054,Jerry Walter
nm0129695,Dan Caldwell
nm0168180,John Cochran
nm0019804,John Alkin
nm0594735,Stefano Mizzau
nm0071176,Pierpaolo Benigni
nm0631525,Pasquale Nigro
nm0626494,Ray Ness
nm0130717,Florencio Calpe
nm0029068,James Andronica
nm0818874,Joe Spinell
nm0056625,Fernando Barradas
nm0017358,Ángel Alcázar
nm0419248,David Jason
nm0931702,Simon Williams
nm0571557,Kevin McKenzie
nm0227486,Dennis Dimster
nm0453251,Peter Kilman
nm0071972,Paul Bennett
nm0000321,Gabriel Byrne
nm0128460,Peter Caffrey
nm0502141,Jack Lenoir
nm0619053,Shankar Nag
nm0620483,Vasant Rao Nakod
nm0603268,Anders Mordal
nm0085090,Roy Bjørnstad
nm0438712,Nikolay Karachentsov
nm0659585,Pavel Pankov
nm0000598,Dennis Quaid
nm0906309,Robert Wahler
nm0400314,Bernard Hug
nm0010257,Ángel Acosta
nm0124179,Nat Bush
nm0133558,Lee Canalito
nm0000800,Armand Assante
nm0574433,Frank McRae
nm0611509,Arun Mukherjee
nm0658879,Janusz Paluszkiewicz
nm0844405,Zdzislaw Szymanski
nm0223626,Rick DiAngelo
nm0322239,Eugene Robert Glazer
nm0722029,Jorge Reynoso
nm0253781,Humberto Elizondo
nm0120878,Mike Moroff
nm0659838,Pancho Pantera
nm0806801,Boleslaw Smela
nm0015766,Wojciech Alaborski
nm0343190,Frederik de Groot
nm0429563,Leen Jongewaard
nm0282347,Coen Flink
nm0465671,Jaroslaw Kopaczewski
nm0944224,Wieslaw Wójcik
nm0534770,Tadeusz Madeja
nm0184722,Herschel Savage
nm0054213,Rafael Bardem Jr.
nm0261949,Cesáreo Estébanez
nm0200011,Leroy Daniels
nm0562663,Ernest Mayhand
nm0732220,Michel Robin
nm0675525,Fred Personne
nm0211238,Dore De Rosa
nm0389450,Ab Hofstee
nm0721866,Michael J. Reynolds
nm0250022,Glynn Edwards
nm0132469,Gavin Campbell
nm0398736,Jieh-Wen King
nm0794827,Kuan-Hsiung Wang
nm0900076,Emmanuil Vitorgan
nm0873540,Marcin Tronski
nm0485878,Perry Lang
nm0147797,Leslie Cederquist
nm0774179,Benny Schnier
nm0443515,Leonid Kayurov
nm0148516,Aleksey Serebryakov
nm0795696,Viktor Shulgin
nm0697514,Barry Prima
nm0546315,Johann Mardjono
nm0379216,Rukman Herman
nm0468015,Bibi Kouo
nm0470447,Krzysztof Krawczyk
nm0473035,Jerzy Kryszak
nm0476888,Zdzislaw Kuzniar
nm0238786,Wieslaw Drzewicz
nm0596481,Ovidiu Iuliu Moldovan
nm0193541,Walt Curtis
nm0371515,Nathaniel Haynes
nm0380925,Christopher Hershey
nm0395314,M.G. Horowitz
nm0399155,Cork Hubbert
nm0272529,Marlow Ferguson
nm0000345,Billy Crystal
nm0837199,Sudhir
nm0182269,Orlando Costa
nm0551395,Francisco Marsó
nm0649975,Antonio Orlando
nm0896598,Mário Viegas
nm0207838,Senuel De Carvalho
nm0695725,Andrzej Precigs
nm0162162,Ryszard Cieslak
nm0001168,Bob Dylan
nm0370214,Ronnie Hawkins
nm0811806,David Sobiesk
nm0165226,Marcus Claudel
nm0623512,Daniel Ndo
nm0140865,John Carroll
nm0347842,Leo Gullotta
nm0051599,Rodolfo Banchelli
nm0284566,Henry Fong
nm0405611,Rainer Häuselmayer
nm0041209,Sascha Atzenbeck
nm0560284,Joe Mattia
nm0598457,Armand Monroe
nm1007928,Mat Ranillo III
nm0514106,Paavo Liski
nm0945280,Yasuo Yamada
nm0462017,Kiyoshi Kobayashi
nm0025857,Richard Anconina
nm0245571,Alexander Dyakov
nm0012222,Rainer Adler
nm0153024,Elton Charles
nm0473594,Bernie Kuby
nm0934586,Reggie Winch
nm0548258,Lawrie Mark
nm0419751,Keith Jayne
nm0491478,George Lauris
nm0091325,Steve Boergadine
nm0103040,Jim Bradford
nm0449029,Ken Kenzle
nm10113906,Mickie Cold
nm0188757,Doug Cronin
nm0303368,Dirk Galuba
nm0464232,Hans Kollmannsberger
nm0474063,Harald Kuhlmann
nm0825835,Emil Steinberger
nm0530754,Walo Lüönd
nm0826535,Wolfgang Stendar
nm0666158,Cjon Damitri Patterson
nm0611145,Joachim Dietmar Mues
nm0782650,Manfred Seipold
nm0065209,Kurt Beck
nm0297187,Claus Fuchs
nm0126397,Jeffrey Byron
nm0408189,Gary Imhoff
nm0724224,Lou Richards
nm0013725,Luis Aguirre
nm0180529,Pep Corominas
nm0193733,Enric Cusí
nm0028336,Flavio Andreini
nm0289759,Peter Frampton
nm0002956,Barry Gibb
nm0316471,Robin Gibb
nm0316465,Maurice Gibb
nm0525331,Raymond Lui
nm0284450,Aleksandr Fomin
nm0457285,Valeri Kislenko
nm0729707,Seffy Rivlin
nm0711731,Harald Rathmann
nm0250784,Manuel Ángel Egea
nm0716881,Zdenek Rehor
nm0145914,Paco Catalá
nm0599640,Guillermo Montesinos
nm0925831,Frank Whiteman
nm0085612,Ken Blackburn
nm0422099,Alan Jervis Wilks
nm0087024,Alan Blanchard
nm0163260,J.C. Claire
nm0266528,Dennis Falt
nm0266185,Peder Falk
nm0294745,Ralf Friberg
nm0937266,Tiet Wo Chu
nm0126481,Czeslaw Byszewski
nm0877634,Jesse Turner
nm0561079,Gianfranco Mauri
nm0317878,Vincent Gil
nm0597675,Carlos Monctezuma
nm0776814,Robert Schusser
nm0558308,Vanni Materassi
nm0637360,Jerzy Nowak
nm0937257,Marek Wlodarczyk
nm0093585,Bombolo
nm0487597,Peter Liapis
nm0486985,Les Lannom
nm0205328,Richard Davis
nm0732590,Edward Stoney Robinson
nm0257686,George Englund Jr.
nm0054534,Gene Barge
nm0374119,Udo Heiland
nm0833578,Giorgos Stratigakis
nm0014604,Jeffrey H. Aikman
nm0821740,Telis Stallone
nm0643145,Claus Obalski
nm0806893,Nathaniel Burr Smidt
nm0028819,Ray Andrews
nm0001659,Christopher Reeve
nm0436882,Yuri Kamornyj
nm0580957,Pyotr Merkurev
nm0693139,Jan Potmesil
nm0001346,Edward Herrmann
nm0001444,Lorenzo Lamas
nm0817955,George Spencer
nm0789316,Rayman Sharque
nm0973007,Attilio Cucari
nm0544127,Jose Mantilla
nm0869829,Luis Gerardo Tovar
nm0108027,Jacques Breuer
nm0242694,Michael Dunn
nm0625515,Keith Nelson
nm1002722,Dan Harville
nm0817389,Steve J. Spears
nm0140952,Peter Carroll
nm0217127,Luc Delhumeau
nm0245974,François Dyrek
nm0900938,Mitch Vogel
nm0893449,Nedumudi Venu
nm0893181,Chick Vennera
nm0234154,Joe Dorsey
nm0184488,Fred Covington
nm0619197,Toshiyuki Nagashima
nm0948945,Tsugiaki Yoshida
nm0792964,George Shevtsov
nm0605565,Michel Morin
nm0490329,Jean-Guy Latour
nm0537630,Michel Maillot
nm0040757,Keith Atkinson
nm0715577,Marshall Reed
nm0550989,Ken Marshall
nm0896322,Francisco Vidal
nm0262374,Wesley Eure
nm0064742,Nicolas Beauvy
nm0240289,Albert Dueso
nm0134053,Emanuele Cannarsa
nm0022324,Giuseppe Alotta
nm0069986,Ron Dorfman
nm0301972,Juan Galeno
nm0046883,Manfredo Bahia
nm0577631,Lionel Melet
nm0754958,Boris Saburov
nm0810632,Andrey Smolyakov
nm0468879,Nikolay Kozinin
nm0509600,Li Wang
nm0100262,Christer Boustedt
nm0844242,Alekszandr Szorokoletov
nm0844206,Péter Szokol
nm0083817,Vladlen Biryukov
nm0096840,Boris Borisov
nm0314047,Vladimir Gerasimov
nm0143779,Philip Casnoff
nm0723167,Walter Ricciardi
nm0793438,Sheik Razak Shikur
nm0526960,Carlo Lupo
nm0571630,Doug McKeon
nm0076251,Jason Bernard
nm0001507,Cheech Marin
nm0001045,Tommy Chong
nm0901689,Mihai Volontir
nm0901513,Sergei Volkosh
nm0886080,Hugo Van Den Berghe
nm0029177,Bert André
nm0196896,Benny Dahl
nm0970589,Ulrich del Mestre
nm0440452,Ludwig Kaschke
nm0319566,Peter Gilmore
nm0111289,Günter Brombacher
nm0194185,Alfred Cybulska
nm0185163,Michael Graham Cox
nm0233209,Paul Dooley
nm0745853,Graham Rouse
nm0823741,Jerzy Staszewski
nm0517172,Józef Lodynski
nm0593224,Christopher Mitchell
nm0675723,Bill Pertwee
nm0319643,Marc Gilpin
nm0902187,Ulrich von Dobschütz
nm0772530,Henning Schlüter
nm0910004,Dagobert Walter
nm0001391,Michael Jackson
nm0751369,Nipsey Russell
nm0743874,Ted Ross
nm0844231,Miroslaw Szonert
nm0726175,Gerd Rigauer
nm0755446,Wiktor Sadecki
nm0850494,Michal Tarkowski
nm0400267,David Huffman
nm0362222,Jerry Hardin
nm0664597,Stefan Paska
nm0149585,Walmor Chagas
nm0510626,Altair Lima
nm0947840,Viktor Yevgrafov
nm0944219,Ferdynand Wójcik
nm0011456,Jan Adamski
nm0434239,Kazimierz Kaczor
nm0471779,Ivan Krivoruchko
nm0156894,Ming Che
nm0081702,Claudio Bigagli
nm0060509,François Bastien
nm0224555,Giuseppe Diamanti
nm0603398,Jean-Jacques Moreau
nm0096945,Andrzej Borkowski
nm0535629,Edisher Magalashvili
nm0493612,Jeff Layton
nm0559270,Stefan Matousch
nm0481181,José Lage
nm0350619,László Gálffi
nm0069803,Jean Belzil-Gascon
nm0657816,Aubert Pallascio
nm0591909,Mir Ferry
nm0145714,Óscar Castro
nm0459074,Towje Kleiner
nm0278947,Helmut Fischer
nm0833448,Lee Strasberg
nm0001852,Treat Williams
nm0025389,Sadashiv Amrapurkar
nm0228740,Udayan Dixit
nm0318220,Rod Gilbert
nm0410289,John Irving
nm0823482,Bud Wise
nm0387372,Sau Sun Ho
nm0066075,Rakesh Bedi
nm0381806,Pál Hetényi
nm0410902,Renji Ishibashi
nm0056939,Roberto Barrese
nm0710074,Helber Rangel
nm0274926,Zanoni Ferrite
nm0726200,Peter Riegert
nm0345431,Paulo Guarnieri
nm0297835,Makoto Fujita
nm0538569,Fuyukichi Maki
nm0904080,Andy Vrielink
nm0887897,Jan Van Rooyen
nm0733427,Harry Shearer
nm0294008,Michael Fremer
nm0184183,Patrick Couter
nm0313675,Jean-Louis Georges
nm0314445,Bernard Germain
nm0349047,Patric Gustafsson
nm0239429,Jean-Pol Dubois
nm0958317,Jérôme Zucca
nm0273091,Robin Fernando
nm0574025,Rod McNicol
nm0609345,Phil Motherwell
nm0597936,Alan Money
nm0417850,J.J. Jannu
nm0804156,Ross Skiffington
nm0001513,Tim Matheson
nm0276410,Wolfgang Fierek
nm0597750,Michel Mondie
nm0158936,Samuel Cholakian
nm0529657,Jacques Létourneau
nm0022196,Will More
nm0405668,Jan Hårstad
nm0424052,Roland Johansson
nm0424077,Thomas Johansson
nm0698276,Ihor Procak
nm0532861,Nate MacIntosh
nm0127682,Franck Cabot-David
nm0069191,Hervé Bellon
nm0041620,Georges Audoubert
nm0585786,Adrián Mieres
nm0407122,Luis G. Iglesias
nm0211172,Manuel de Rivero
nm0017873,Shahmar Alakbarov
nm0049496,Rasim Balayev
nm0876833,Hasanagha Turabov
nm0594781,Grachya Mkhitaryan
nm0471401,Oliver Kris
nm0554640,Fernando Martín
nm0220729,János Derzsi
nm0246894,György Dörner
nm0542845,Kurt Mann
nm0956351,Rolf Zigan
nm0273361,Abilio Fernández
nm0048040,Rados Bajic
nm0459322,Hans Klering
nm0281182,Harley Flanagan
nm0194490,Béla Czink
nm0126997,Lajos Bödö
nm0457357,Lajos Kiss
nm0241045,Hervé Duhamel
nm0181064,Guilherme Corrêa
nm0449749,Ken Kerr
nm0408381,Kadir Inanir
nm0473322,Kuan-Chung Ku
nm0155587,Kent Cheng
nm0826835,Bernd Stephan
nm0066524,Hans Beerhenke
nm0515105,Igor Livanov
nm0866518,Henry Tomaszewski
nm0607954,David Morton
nm0166359,David Clennon
nm0533249,Stephen MacKenna
nm0191358,Rod Culbertson
nm0022904,John Altman
nm0038785,Ray Ashcroft
nm0782509,Martin Seifert
nm0009922,Berko Acker
nm0190789,Károly Csáki
nm0386700,Stephen Hirst
nm0291814,Jean Franval
nm0039459,Phil Askham
nm0719738,Kelly Reno
nm0615617,Clarence Muse
nm0375176,Richard Hell
nm0415380,Robin Jaeger
nm0000908,David Bennent
nm0409588,Serban Ionescu
nm0855256,Valentin Teodosiu
nm0569074,Jerry McGee
nm0598969,Michel Montanary
nm0009349,Luis Gerónimo Abreu
nm0076103,Francisco Bernalche
nm0046847,Parviz Bahador
nm0953586,Bahman Zarrinpour
nm0396355,Germain Houde
nm0209336,Danny De La Paz
nm0504240,Miroljub Leso
nm0896116,James Victor
nm0686805,Pontus Platin
nm0160550,Dennis Christopher
nm0827663,Daniel Stern
nm0885347,Patrice Valota
nm0098810,Jacques Bouanich
nm0799434,Tomás Simek
nm0064950,Lukás Bech
nm0134520,Kieran Canter
nm0595264,Sam Modesto
nm0730234,Michel Robbe
nm0223642,Paolo Di Bella
nm0115902,Tono Brum
nm0537998,Javier Maiza
nm0718704,Fermí Reixach
nm0685194,Perry Pirkanen
nm0053230,Luca Barbareschi
nm0288330,Jérôme Foulon
nm0117977,Beau Buchanan
nm0811913,César Sobrevals
nm0657426,Fernando Palavicini
nm0534884,Stefano Madia
nm0144058,Alan Cassell
nm0271917,Willie Fennell
nm0111596,Herman Brood
nm0005401,Ricky Schroder
nm0698766,Jean-Marie Proslier
nm0265390,Samson Fainsilber
nm0877035,Rune Turesson
nm0647586,Allan Olsen
nm0421558,Kim Jensen
nm0506929,Anthony Lewis
nm0167388,François Cluzet
nm0956858,Peter Zimmermann
nm0071249,Manuel de Benito
nm0155642,Siu-Tung Ching
nm0398959,Hui-Huang Lin
nm0547539,Giancarlo Marinangeli
nm0723240,Philippe Ricci
nm0042004,David Auker
nm0409981,Luis Iriondo
nm0090004,Jeff Blynn
nm0057428,Maurice Barrier
nm0064650,Michel Beaune
nm0468684,Waldemar Kownacki
nm0437638,Kang Peng
nm0225185,Daniel Dicenta
nm0148992,José Manuel Cervino
nm0231519,Franklin Dominguez
nm0235218,Richard Douglas
nm0272663,Augusto Feria
nm0180530,Pepón Coromina
nm0672318,Lonnie Pense
nm0646261,Vladimir Olekseyenko
nm0518373,Guido Lombardi
nm0271222,Gino Felici
nm0261441,Gérard Essomba
nm0044672,Baaron
nm0163204,Georges Clair
nm0545004,Jacques Marbeuf
nm0278796,Mario Fischel
nm0851406,Walter Taub
nm0724365,Tom Richards
nm0543367,Roger Manning
nm0359154,Eagle Han
nm0019673,Claudio Aliotti
nm0147908,Turk Cekovsky
nm0854824,Terry TenBroek
nm0934600,Barron Winchester
nm0000844,Tamasaburô Bandô
nm0078805,Vilém Besser
nm0436337,Hing-Yin Kam
nm0156506,Kwok-Keung Cheung
nm0490618,Siu-Ming Lau
nm0939327,Shu-Tong Wong
nm0151755,Kuo-Chu Chang
nm0319184,Max Gillies
nm0307686,Bill Garner
nm0274963,Bobby Ferro
nm0428975,Parnelli Jones
nm0708073,Christophe Rambault
nm0308987,Christophe Garzon
nm0837658,Meir Suissa
nm0539081,Paolo Malco
nm0210211,Dely De Mayo
nm0097266,Jean-Loup Borowicz
nm0301076,Steve Gagné
nm0706921,Ruggero Raimondi
nm0534387,John Macurdy
nm0067573,Otello Belardi
nm0541061,Hasan Mammadov
nm0697253,Dion Pride
nm0388161,Greg Hodges
nm0629841,Jeff Nicholson
nm0001759,Vincent Spano
nm0425653,Linton Kwesi Johnson
nm0776254,Harry Schultz
nm0007698,Boleslaw Abart
nm0693140,Ladislav Potmesil
nm0890618,Marcel Vasinka
nm0071114,Jean Benguigui
nm0959464,José Álvarez
nm0749899,Pedro Ruiz
nm0579546,Yuen Man Meng
nm0950757,Wah Yuen
nm0432564,Lars Jung
nm0005268,Willie Nelson
nm0091695,Jan Bógdol
nm0496385,Bogdan Lecznar
nm0094550,Luca Bonicalzi
nm0473973,Thomas Kufahl
nm0527615,Henry Lutze
nm0759797,Udo Samel
nm0239438,Julien Dubois
nm0880773,Alexandre Ulysse
nm0051111,Jean Balsamo
nm0356823,Martin Halm
nm0927401,Guido Wieland
nm0857806,Jack Thibeau
nm0441955,Yftach Katzur
nm0755974,Jonathan Sagall
nm0255065,Robin Ellis
nm0158678,Tim Choate
nm0581832,Daniel Mesguich
nm0616385,Chema Muñoz
nm0501055,Jean-Marie Lemaire
nm0438241,Gabe Kaplan
nm0843221,Harold Sylvester
nm0454484,Bernard King
nm0132757,Nicholas Campbell
nm0073119,Jakobeit Benz
nm0433912,Kai Chia
nm0590331,Chris Milne
nm0260520,Leny Escudéro
nm0477061,Chung Kwan
nm0369136,Hou Hsiao
nm0259973,Julius Erving
nm0501509,Meadowlark Lemon
nm0057269,Romano Puppo
nm0438927,Artyom Karapetyan
nm0947263,Mikhail Yegorov
nm0495522,Aleksandr Lebedev
nm0335344,David Marshall Grant
nm0644523,Ken Ogata
nm0748430,Dave Ruby
nm0151822,Stephen Chang
nm0642924,István O. Szabó
nm0675736,Leonardo Perucci
nm0062479,Peter Bause
nm0770907,Udo Schenk
nm0696582,Dana Preu
nm0669648,David Peck
nm0219728,Gene Densmore
nm0785435,Raymond Serra
nm0127280,Paul Bühlmann
nm0708053,Jean-Pierre Rambal
nm0702541,Hanno Pöschl
nm0498389,Kung-Wu Huang
nm0719986,Michele Renzullo
nm0679466,Jörg Pfennigwerth
nm0830439,Kiev Stingl
nm0121007,Eric Burdon
nm0356251,Charles Hallahan
nm0336198,Robert Gravel
nm0558853,Jean Mathieu
nm0407142,Pompín Iglesias
nm0017822,Arturo Alegro
nm0297102,Giovanni Früh
nm0117704,Jürgen Brügger
nm0340039,Stephen Greif
nm0001574,Michael O'Keefe
nm0759185,Mamuka Salukvadze
nm0875392,Valodia Tsuladze
nm0475044,Li Jin Kun
nm0823003,Georges Staquet
nm0767041,Ulli Bauer
nm0241694,Sky du Mont
nm0312432,Kornél Gelley
nm0577616,Patrice Melennec
nm0753497,Katsu Ryûzaki
nm0471427,Prem Krishan
nm0624360,Jim Negele
nm0045299,Claude Bach
nm0685647,Jean-Luc Pitard
nm0943429,Felix Wurtmann
nm0157747,Han Chin
nm0311209,Hsiang-Ting Ko
nm0573299,Kenneth McMillan
nm0062939,Günther Bayer
nm0462479,Rolf Kochenhofer
nm0845284,Kalle Sändare
nm0938325,Thomas Wolff
nm0412313,Rick Iverson
