Id,category,Label,Nationality
nm0034824,director,Sadamasa Arikawa,Inconnu
nm0127390,director,Mei-Chun Chang,Inconnu
nm0510874,writer,F. Kenneth Lin,Inconnu
nm0197490,actor,Baldwyn Dakile,Inconnu
nm0205366,writer,Robert P. Davis,Inconnu
nm0878508,actor,Wlodzimierz Twardowski,Inconnu
nm0804634,director,Zygmunt Skonieczny,Inconnu
nm0293979,writer,Konrad Frejdlich,Inconnu
nm0552162,actor,Dean Paul Martin,Inconnu
nm0125956,actor,John Byner,Inconnu
nm0883113,director,Steven Vagnino,Inconnu
nm0676127,actor,Jan Peszek,Inconnu
nm0030332,actor,Nikolai Annenkov,Inconnu
nm0952268,writer,Anatoli Zakharov,Inconnu
nm0477032,actor,Kwai Po Chun,Inconnu
nm0482473,actor,Mick Lally,Inconnu
nm0564857,actor,Donal McCann,Inconnu
nm0865636,actor,Niall Toibin,Inconnu
nm0703775,director,Bob Quinn,Inconnu
nm0047934,writer,Colm Bairead,Inconnu
nm0959945,actor,Tom Sailí Ó Flaithearta,Inconnu
nm0641000,actor,Macdara Ó Fátharta,Inconnu
nm0393389,actor,Marzio Honorato,Inconnu
nm0399309,writer,Boschi Huber,Inconnu
nm0533161,actor,Fulton Mackay,Inconnu
nm0928415,actor,Brian Wilde,Inconnu
nm0389491,actor,Bosco Hogan,Inconnu
nm0792869,director,Igor Sheshukov,Inconnu
nm0327865,actor,Mario Gonzales,Inconnu
nm0694772,actor,Vladimir Pozhidayev,Inconnu
nm0691350,actor,Sergei Popov,Inconnu
nm0955535,actor,Aleksey Zharkov,Inconnu
nm0768627,writer,Gianni Sbarra,Inconnu
nm0744972,writer,Patrick Roth,Inconnu
nm0432858,actor,Branko Juras,Inconnu
nm0245346,actor,Dino Dvornik,Inconnu
nm0221320,actor,Nikola Deskovic,Inconnu
nm0427004,director,Ljiljana Jojic,Inconnu
nm0693156,actor,Zarko Potocnjak,Inconnu
nm0420538,writer,Zivko Jelicic,Inconnu
nm0265752,director,Latif Faiziyev,Inconnu
nm0049250,writer,Shanti Prakash Bakshi,Inconnu
nm0580050,director,Óscar Menéndez,Inconnu
nm0393949,writer,Anthony Hope,Inconnu
nm0741358,writer,Edward E. Rose,Inconnu
nm0695779,director,Michael Preece,Inconnu
nm0616913,writer,John Myhers,Inconnu
nm0125726,actor,Valeri Bychenkov,Inconnu
nm0218467,writer,Mikhail Demidenko,Inconnu
nm0004834,actor,Stephen Collins,Inconnu
nm0375477,director,Jerome Hellman,Inconnu
nm0093662,actor,Ronaldo Bonacchi,Inconnu
nm0813199,actor,Antonino Solmer,Inconnu
nm0195323,actor,António Cara D'Anjo,Inconnu
nm0042848,actor,Serge Avedikian,Inconnu
nm0514318,writer,Ariane Litaize,Inconnu
nm0127294,director,Wolfgang Büld,Inconnu
nm0205289,actor,Phil Davis,Inconnu
nm0935047,actor,Mark Wingett,Inconnu
nm0734466,director,Franc Roddam,Inconnu
nm0826369,writer,Martin Stellman,Inconnu
nm0519915,director,Luis Vidal Lopes,Inconnu
nm0247537,actor,John M. East,Inconnu
nm0912712,actor,Allan Warren,Inconnu
nm0234757,writer,Earle Doud,Inconnu
nm0063739,actor,David Beames,Inconnu
nm0125707,actor,Andrew Byatt,Inconnu
nm0677551,director,Christopher Petit,Inconnu
nm0012343,writer,Heidi Adolph,Inconnu
nm0778196,director,Sibylle Schönemann,Inconnu
nm0022751,writer,Robert Edmond Alter,Inconnu
nm0371441,actor,Dick Haynes,Inconnu
nm0864952,actor,Matthew Tobin,Inconnu
nm0127432,actor,Flavio Caballero,Inconnu
nm0180540,actor,Alejandro Corona,Inconnu
nm0044620,director,N'Gaido Ba,Inconnu
nm0687774,actor,Avi Pnini,Inconnu
nm0567135,actor,Ian McCulloch,Inconnu
nm0641933,actor,Peter O'Neal,Inconnu
nm0170354,writer,Fabrizio De Angelis,Inconnu
nm0032787,actor,Renato Aragão,Inconnu
nm0136682,actor,Mário Cardoso,Inconnu
nm0267384,actor,Edson Farias,Inconnu
nm0527358,writer,Victor Lustosa,Inconnu
nm0765898,actor,Djago Sasongko,Inconnu
nm0462724,actor,Henrik Koefoed,Inconnu
nm0385888,actor,Niels Hinrichsen,Inconnu
nm0959856,actor,Ted Åström,Inconnu
nm0354818,actor,Lasse Haldenberg,Inconnu
nm0429647,writer,Bo Jonsson,Inconnu
nm0035280,actor,Jean-Pierre Armand,Inconnu
nm0728406,actor,Christian Rist,Inconnu
nm0415245,writer,Benoît Jacquot,Inconnu
nm0673007,writer,Georges Perec,Inconnu
nm0398773,actor,Hsing Hsieh,Inconnu
nm0506466,actor,Jeremy Levy,Inconnu
nm0743559,writer,Judith Ross,Inconnu
nm0546791,director,Jeff Margolis,Inconnu
nm0600763,writer,Paul Mooney,Inconnu
nm0047324,writer,John Bailey,Inconnu
nm0157503,writer,Erskine Childers,Inconnu
nm0633387,actor,Qaid Al-Nomani,Inconnu
nm0015745,actor,Faisal Al-Yassiri,Inconnu
nm0434546,actor,Sami Kaftan,Inconnu
nm0926073,writer,Richard Whitley,Inconnu
nm0245299,writer,Russ Dvonch,Inconnu
nm0005837,director,Jack Priestley,Inconnu
nm0410544,actor,Gregory Isaacs,Inconnu
nm0046478,director,Ted Bafaloukos,Inconnu
nm0588521,actor,Jacob Miller,Inconnu
nm0748575,actor,Anatoliy Rudakov,Inconnu
nm0947259,actor,Gennadiy Egorov,Inconnu
nm0687063,writer,Leszek Plazewski,Inconnu
nm0563695,actor,Pascal Mazzotti,Inconnu
nm0342156,director,Paul Grimault,Inconnu
nm0699535,writer,Jacques Prévert,Inconnu
nm0106221,actor,Jim Bray,Inconnu
nm0944748,writer,Irwin Yablans,Inconnu
nm0475490,writer,Jirí S. Kupka,Inconnu
nm0830618,writer,Milan Stitt,Inconnu
nm0594503,director,Hayao Miyazaki,Inconnu
nm0556856,writer,Mary Claypool,Inconnu
nm0893872,actor,Carlo Verdone,Inconnu
nm1000826,writer,Behzad Farahani,Inconnu
nm0939444,director,Uthai Wongwaisayawan,Inconnu
nm0857623,writer,Paul Theroux,Inconnu
nm0622369,writer,Piero Natoli,Inconnu
nm0199902,actor,Dennis Daniels,Inconnu
nm0788583,director,Mel Shapiro,Inconnu
nm0795585,writer,Yang Sun,Inconnu
nm0620638,actor,Hernando Name,Inconnu
nm0273705,actor,Pedro Fernández,Inconnu
nm0266047,actor,Benjamim Falcão,Inconnu
nm0556118,actor,Luís Mascarenhas,Inconnu
nm0347278,director,Dórdio Guimarães,Inconnu
nm0021597,actor,Christopher Allport,Inconnu
nm0230433,actor,Jim Doerr,Inconnu
nm0301834,actor,David Gale,Inconnu
nm0456172,director,John Mason Kirby,Inconnu
nm0200862,actor,Massimo Dapporto,Inconnu
nm0760980,writer,Josè Sanchez,Inconnu
nm0161165,actor,Wong Chun,Inconnu
nm0883208,writer,Steven Vail,Inconnu
nm0941105,writer,Gerry Woolery,Inconnu
nm0363872,writer,Henry Harper,Inconnu
nm0346533,actor,Cary Guffey,Inconnu
nm0259719,actor,Manfred Ernst,Inconnu
nm0531026,actor,Michael Maassen,Inconnu
nm0473957,director,Beat Kuert,Inconnu
nm0478083,actor,Willy Kübler,Inconnu
nm0279009,director,Karin Fischer,Inconnu
nm0473175,actor,Marco Kröger,Inconnu
nm0687602,actor,Wolfgang Plumhoff,Inconnu
nm0255410,writer,George Elmer,Inconnu
nm0342978,writer,Martje Grohmann,Inconnu
nm0104261,writer,Julius Brammer,Inconnu
nm0128371,writer,Irving Caesar,Inconnu
nm0096303,actor,Matt Borel,Inconnu
nm0321874,actor,Gil Glasgow,Inconnu
nm0125838,actor,Patrick Byers,Inconnu
nm0933554,director,James L. Wilson,Inconnu
nm0905608,writer,Richard H. Wadsack,Inconnu
nm0658856,actor,Gennarino Palumbo,Inconnu
nm0884092,actor,Pippo Valente,Inconnu
nm0935653,actor,Ray Winstone,Inconnu
nm0285795,actor,Mick Ford,Inconnu
nm0278747,actor,Julian Firth,Inconnu
nm0164639,director,Alan Clarke,Inconnu
nm0591736,writer,Roy Minton,Inconnu
nm0415054,actor,Salvatore Jacono,Inconnu
nm0120986,actor,Mark Burdis,Inconnu
nm0153120,actor,Paul Charles,Inconnu
nm0797472,writer,Marjorie L. Sigley,Inconnu
nm0936130,director,Roman Wionczek,Inconnu
nm0623216,actor,Juan Carlos Naya,Inconnu
nm0409422,actor,Maurizio Interlandi,Inconnu
nm0387322,writer,Ka-Kui Ho,Inconnu
nm0465515,actor,Guich Koock,Inconnu
nm0431411,actor,Christipher Joy,Inconnu
nm0047915,writer,Robert Baird,Inconnu
nm0526695,actor,Fong Lung,Inconnu
nm0004468,actor,J.V. Somayajulu,Inconnu
nm0707972,actor,Allu Ramalingaiah,Inconnu
nm0417386,writer,Jandhyala,Inconnu
nm0318286,actor,Gilbert Palmitier,Inconnu
nm0006412,actor,Ashley Moore,Inconnu
nm0628792,actor,Kun-Lung Wu,Inconnu
nm0453472,actor,Hee-ra Kim,Inconnu
nm0742995,actor,Luis Rosillo,Inconnu
nm0246502,actor,Manuel Díaz Velasco,Inconnu
nm0380579,director,Darío Herreros,Inconnu
nm0216004,writer,Alfonso del Vando,Inconnu
nm0475045,writer,Huang-Kun Lin,Inconnu
nm0657676,actor,Ron Palillo,Inconnu
nm0145309,writer,Nick Castle,Inconnu
nm0237847,writer,Lorin Dreyfuss,Inconnu
nm0117488,actor,Andrzej Brzeski,Inconnu
nm0175707,director,Patrick Conrad,Inconnu
nm0264442,writer,Sophie Fabbri,Inconnu
nm0934578,director,Simon Wincer,Inconnu
nm0211192,writer,Chris de Roche,Inconnu
nm0684077,actor,Germán Pinelli,Inconnu
nm0073166,writer,Antonio Benítez Rojo,Inconnu
nm0339621,actor,Pascal Greggory,Inconnu
nm0871880,director,Gérard Trembasiewicz,Inconnu
nm0598705,actor,Dieter Montag,Inconnu
nm0738617,actor,Joaquín Romaguera,Inconnu
nm0019695,actor,Adolfo Alises,Inconnu
nm0575909,actor,Daniel Medrán,Inconnu
nm0730664,actor,José Robert,Inconnu
nm0959420,actor,Emilio Álvarez,Inconnu
nm0825731,actor,David Steinberg,Inconnu
nm0718272,writer,Gerlind Reinshagen,Inconnu
nm0537395,actor,Tony Maiden,Inconnu
nm0746776,actor,Michael Rowlatt,Inconnu
nm0668252,writer,Andrew Payne,Inconnu
nm0817506,writer,David Speechley,Inconnu
nm0324843,actor,Mohan Gokhale,Inconnu
nm0660936,director,Sai Paranjape,Inconnu
nm0767362,actor,Pius Savage,Inconnu
nm0167370,actor,George Clutesi,Inconnu
nm0509204,director,Ralph Liddle,Inconnu
nm0517791,writer,John Logue,Inconnu
nm0835297,writer,Arkadiy Strugatskiy,Inconnu
nm0835298,writer,Boris Strugatskiy,Inconnu
nm0001150,actor,James Doohan,Inconnu
nm0287669,writer,Alan Dean Foster,Inconnu
nm0001327,actor,David Hasselhoff,Inconnu
nm0906764,writer,Dan Wakefield,Inconnu
nm0000985,writer,James L. Brooks,Inconnu
nm0461171,writer,Humphry Knipe,Inconnu
nm0010707,actor,Lech Adamowski,Inconnu
nm0126622,actor,Mark Bäck,Inconnu
nm0530577,actor,Christer Löwenhamn,Inconnu
nm0375529,director,Ingegerd Hellner,Inconnu
nm0124352,writer,Ronnie Busk,Inconnu
nm0097063,writer,Cesare Bornazzini,Inconnu
nm0118268,actor,Franz Buchrieser,Inconnu
nm0009213,actor,Michael Abrams,Inconnu
nm0091556,actor,Bud Bogart,Inconnu
nm0096087,writer,Mark Borde,Inconnu
nm0774201,writer,Avrumie Schnitzer,Inconnu
nm0198460,writer,John Daly,Inconnu
nm0871456,actor,Joey Travolta,Inconnu
nm0487102,actor,John Lansing,Inconnu
nm0748004,actor,Andrew Rubin,Inconnu
nm0769812,writer,Robert Schaffel,Inconnu
nm0504173,actor,Robert Leslie,Inconnu
nm0340973,actor,Jon Gries,Inconnu
nm0817469,actor,Dan Spector,Inconnu
nm0083262,actor,Jack Birch,Inconnu
nm0390578,actor,John Hollabaugh,Inconnu
nm0583485,director,Ann Perry,Inconnu
nm0144112,actor,Massimo Casseriani,Inconnu
nm0213208,actor,Henry Deas,Inconnu
nm0215187,actor,Piotr Dejmek,Inconnu
nm0464536,writer,Michal Komar,Inconnu
nm0575763,actor,Reynaldo Medina,Inconnu
nm0406687,director,Leon Ichaso,Inconnu
nm0422863,director,Orlando Jiménez Leal,Inconnu
nm0033552,writer,Manuel Arce,Inconnu
nm0155244,actor,Hsueh-chieh Chen,Inconnu
nm0156926,director,Jiayi Wang,Inconnu
nm0537587,actor,Marcel Maillard,Inconnu
nm0476207,writer,Ivan Kusan,Inconnu
nm0000455,writer,John Hughes,Inconnu
nm0071976,actor,Peter Bennett,Inconnu
nm0498770,actor,John Leeson,Inconnu
nm0167886,director,David Cobham,Inconnu
nm0244355,writer,Gerald Durrell,Inconnu
nm0932041,writer,Henry Williamson,Inconnu
nm0044729,actor,Reza Babak,Inconnu
nm0040857,actor,Siamak Atlassi,Inconnu
nm0090679,actor,Roland Bock,Inconnu
nm0110297,writer,Carlo Brizzolara,Inconnu
nm0132159,writer,François Campaux,Inconnu
nm0115224,writer,John Brownjohn,Inconnu
nm0676118,director,Marek Piestrak,Inconnu
nm0237454,actor,W.P. Dremak,Inconnu
nm0543429,actor,Tom Mannion,Inconnu
nm0123428,actor,Eddie Burt,Inconnu
nm0287025,director,Bill Forsyth,Inconnu
nm0518793,actor,Tony London,Inconnu
nm0170113,director,Harley Cokeliss,Inconnu
nm0695801,writer,Janey Preger,Inconnu
nm0040974,writer,Tony Attard,Inconnu
nm0545169,director,Terry Marcel,Inconnu
nm0782249,actor,Bo Sehlberg,Inconnu
nm0373301,actor,Johan Hedin,Inconnu
nm0644297,director,Bjoern Oertenheim,Inconnu
nm0681041,actor,Max Phipps,Inconnu
nm0362738,director,Rod Hardy,Inconnu
nm0684378,writer,John Pinkney,Inconnu
nm0224869,actor,Joaquim Manuel Dias,Inconnu
nm0327805,director,Antonio Gonzalo,Inconnu
nm0476008,actor,Alwyn Kurts,Inconnu
nm0567181,writer,Colleen McCullough,Inconnu
nm0371051,writer,Steve Hayes,Inconnu
nm0300156,actor,Richard Gabourie,Inconnu
nm0747229,actor,Allan Royal,Inconnu
nm0049833,director,Armenia Balducci,Inconnu
nm0002070,actor,Richard Farnsworth,Inconnu
nm0911926,director,William Wiard,Inconnu
nm0294511,writer,Jean Freustié,Inconnu
nm0192870,director,Peter Curran,Inconnu
nm0887551,actor,Jon Van Ness,Inconnu
nm0227187,director,David Schmoeller,Inconnu
nm0140836,writer,J. Larry Carroll,Inconnu
nm0247971,writer,Peter Ebbs,Inconnu
nm0738576,director,Francisco Roma,Inconnu
nm0740201,writer,Jurriën Rood,Inconnu
nm0611879,writer,Harry Mulisch,Inconnu
nm0540914,writer,N. Malygina,Inconnu
nm0075843,writer,Sabina Berman,Inconnu
nm0891714,director,Herman van Veen,Inconnu
nm0465509,actor,André Koob,Inconnu
nm0270695,director,Johann Feindt,Inconnu
nm0901456,director,Klaus Volkenborn,Inconnu
nm0828650,actor,Morgan Stevens,Inconnu
nm0933232,actor,Dale Wilson,Inconnu
nm0193395,actor,John 'Bear' Curtis,Inconnu
nm0164541,writer,Susan Clark,Inconnu
nm0969350,writer,Carol Hummel,Inconnu
nm0098734,actor,Sam Bottoms,Inconnu
nm0938083,actor,Kedric Wolfe,Inconnu
nm0245683,writer,Anne Dyer,Inconnu
nm0083555,director,Anders Birkeland,Inconnu
nm0560496,director,Janne Mattsson,Inconnu
nm0599951,director,Jean Montgrenier,Inconnu
nm0237209,director,Boro Draskovic,Inconnu
nm0792937,actor,Vladimir Shevelkov,Inconnu
nm0495534,director,Nikolay Lebedev,Inconnu
nm0265440,actor,Bruce Fairbairn,Inconnu
nm0934254,actor,Trey Wilson,Inconnu
nm0012112,actor,Bill Adler,Inconnu
nm0100832,actor,Dennis Bowen,Inconnu
nm0310668,actor,Yaroslav Gavrilyuk,Inconnu
nm0954779,writer,Vasil Zemlyak,Inconnu
nm0885107,actor,Enzo Valli,Inconnu
nm0712513,actor,Kurt Ravn,Inconnu
nm0772789,director,Aase Schmidt,Inconnu
nm0935782,director,Leon de Winter,Inconnu
nm0781526,director,René Seegers,Inconnu
nm0892400,director,Jean van de Velde,Inconnu
nm0956857,writer,Paul D. Zimmerman,Inconnu
nm0777445,actor,Stephan Schwartz,Inconnu
nm0812762,actor,Sigmar Solbach,Inconnu
nm0173819,writer,Luciano Comici,Inconnu
nm0612736,writer,Robert Mundi,Inconnu
nm0381273,writer,John Herzfeld,Inconnu
nm0555435,actor,Oleg Marusev,Inconnu
nm0626675,actor,Daniil Netrebin,Inconnu
nm0651848,director,Mark Osepyan,Inconnu
nm0452037,writer,Roza Khusnutdinova,Inconnu
nm0721457,actor,Raf Reymen,Inconnu
nm0745598,actor,Senne Rouffaer,Inconnu
nm0548614,writer,Georgi Markov,Inconnu
nm0947895,actor,Vyacheslav Yezepov,Inconnu
nm0659609,director,Aleksandr Pankratov-Chyornyy,Inconnu
nm0644496,writer,Ganna Oganisyan-Slutski,Inconnu
nm0172642,director,Robert L. Collins,Inconnu
nm0352518,writer,Dennis Hackin,Inconnu
nm0906261,actor,Ken Wahl,Inconnu
nm0442249,writer,Rose Kaufman,Inconnu
nm0113084,director,Barry Alexander Brown,Inconnu
nm0797838,director,Glenn Silber,Inconnu
nm0001664,actor,James Remar,Inconnu
nm0942352,actor,Dorsey Wright,Inconnu
nm0878784,actor,Brian Tyler,Inconnu
nm0951050,writer,Sol Yurick,Inconnu
nm0293902,writer,Heinz Freitag,Inconnu
nm0822218,actor,Helmut Stange,Inconnu
nm0917144,writer,Jochen Wedegärtner,Inconnu
nm0910510,director,Fred Walton,Inconnu
nm0270841,writer,Steve Feke,Inconnu
nm0077615,actor,Lloyd Berry,Inconnu
nm0254982,writer,Mel Ellis,Inconnu
nm0429028,actor,Philip Jones,Inconnu
nm0231119,actor,Werner Doll,Inconnu
nm0455525,actor,Ian Strauss,Inconnu
nm0555609,director,Franz Marx,Inconnu
nm0113776,writer,James Ambrose Brown,Inconnu
nm0794890,actor,Dan Shor,Inconnu
nm0640320,writer,Flannery O'Connor,Inconnu
nm0280179,writer,Benedict Fitzgerald,Inconnu
nm0280333,writer,Michael Fitzgerald,Inconnu
nm0083446,director,Stewart Bird,Inconnu
nm0787304,director,Deborah Shaffer,Inconnu
nm0560526,actor,Jerzy Matula,Inconnu
nm0538048,actor,Krzysztof Majchrzak,Inconnu
nm0452609,actor,Krzysztof Kiersznowski,Inconnu
nm0053022,director,Andrzej Baranski,Inconnu
nm0051565,actor,Stanislaw Banasiuk,Inconnu
nm0844235,actor,Andrzej Szopa,Inconnu
nm0249892,actor,Paul Thomas,Inconnu
nm0000465,actor,Ron Jeremy,Inconnu
nm0991769,actor,Ten-Hsiang Long,Inconnu
nm0952442,actor,Tomasz Zaliwski,Inconnu
nm0490605,director,Ricky Lau,Inconnu
nm0562056,actor,Martin May,Inconnu
nm0559752,actor,Dietrich Mattausch,Inconnu
nm0475360,director,Reiner Kunze,Inconnu
nm0876600,actor,Wei Tung,Inconnu
nm0919815,writer,Colin Welland,Inconnu
nm0500145,director,Neil Leifer,Inconnu
nm0564622,actor,Carroll McCall,Inconnu
nm0945189,actor,Simon Yam,Inconnu
nm0490611,director,Shing-Hon Lau,Inconnu
nm0332811,actor,Vyacheslav Govallo,Inconnu
nm0243097,actor,Garri Dunts,Inconnu
nm0006537,director,Anatoli Chemodurov,Inconnu
nm0234485,director,Vladimir Dostal,Inconnu
nm0698140,writer,Boris Privalov,Inconnu
nm0695653,actor,Jerzy Prazmowski,Inconnu
nm0386047,actor,Christian Ide Hintze,Inconnu
nm0778933,actor,Carl Scott,Inconnu
nm0624386,actor,Louis Neglia,Inconnu
nm0421185,actor,Joseph Jennings,Inconnu
nm0304046,director,Bruno Gamulin,Inconnu
nm0700158,director,Milivoj Puhlovski,Inconnu
nm0400006,actor,Tomasz Hudziec,Inconnu
nm0546239,director,Wojciech Marczewski,Inconnu
nm0954214,writer,Emil Zegadlowicz,Inconnu
nm0832712,writer,Anthony Story,Inconnu
nm0375721,actor,Franz Helminger,Inconnu
nm0275142,actor,Günther Fersch,Inconnu
nm0270483,actor,Benny Fehér,Inconnu
nm0344985,director,Anders Grönros,Inconnu
nm0481219,writer,Rose Lagercrantz,Inconnu
nm0219844,writer,Kit Denton,Inconnu
nm0362682,writer,Jonathan Hardy,Inconnu
nm0828350,writer,David Stevens,Inconnu
nm0484574,writer,Harold Lander,Inconnu
nm0245610,actor,Rune Dybedahl,Inconnu
nm0901577,actor,Anders Volle,Inconnu
nm0876244,director,Oddvar Bull Tuhus,Inconnu
nm0867919,writer,Tore Torell,Inconnu
nm0946067,actor,Cheng-Wu Yang,Inconnu
nm0226064,director,Kalifa Dienta,Inconnu
nm0228011,director,Eric Dionysius,Inconnu
nm0592966,director,Eric Mistler,Inconnu
nm0700875,actor,Om Puri,Inconnu
nm0631539,director,Govind Nihalani,Inconnu
nm0080315,director,Mahesh Bhatt,Inconnu
nm0626841,director,Bernd Neuburger,Inconnu
nm0837517,actor,Hiroshi Sugita,Inconnu
nm0946937,director,Hitoshi Yazaki,Inconnu
nm0619170,writer,Shunichi Nagasaki,Inconnu
nm0817386,director,Ross Spears,Inconnu
nm0001332,actor,Robert Hays,Inconnu
nm0000717,actor,Kareem Abdul-Jabbar,Inconnu
nm0644819,actor,Hubert Ogunde,Inconnu
nm0401291,actor,Tadeusz Huk,Inconnu
nm0953687,writer,Witold Zatorski,Inconnu
nm0787453,writer,Kundan Shah,Inconnu
nm0844810,actor,Alfonso Sánchez,Inconnu
nm0447044,actor,George Kelsey,Inconnu
nm0629412,writer,Martin Nicholas,Inconnu
nm0073888,director,Rudolf van den Berg,Inconnu
nm0018544,actor,Keith Alexander,Inconnu
nm0593055,actor,Kunihiko Mitamura,Inconnu
nm0756833,actor,Haruhiko Saitô,Inconnu
nm0613487,director,Ryû Murakami,Inconnu
nm0000458,actor,William Hurt,Inconnu
nm0354024,actor,Charles Haid,Inconnu
nm0215659,director,Peter Del Monte,Inconnu
nm0182153,writer,Francesco Costa,Inconnu
nm0871044,director,Issa Falaba Traoré,Inconnu
nm0872436,actor,Martin Trévières,Inconnu
nm0887174,director,Buddy Van Horn,Inconnu
nm0518422,actor,Giovanni Lombardo Radice,Inconnu
nm0319597,actor,George Gilmour,Inconnu
nm0522270,actor,Allan Love,Inconnu
nm0714463,writer,Kobi Recht,Inconnu
nm0714465,writer,Iris Recht,Inconnu
nm0048060,director,Filip Bajon,Inconnu
nm0148195,actor,Edson Celulari,Inconnu
nm0061132,director,Djalma Limongi Batista,Inconnu
nm0374362,actor,Gerd Udo Heinemann,Inconnu
nm0205555,actor,Thomas Davis,Inconnu
nm0292377,director,Peter Fratzscher,Inconnu
nm0383693,actor,Emilio Higuera,Inconnu
nm0210040,actor,Paolo de Manincor,Inconnu
nm0192685,actor,Giuseppe Curia,Inconnu
nm0767768,director,Vincenzo Savino,Inconnu
nm0588184,actor,David Miller,Inconnu
nm0933443,actor,George Wilson,Inconnu
nm0668699,actor,J. Stephen Peace,Inconnu
nm0207357,director,John De Bello,Inconnu
nm0226976,writer,Costa Dillon,Inconnu
nm0643647,actor,Andrea Occhipinti,Inconnu
nm0867310,director,Marco Toniato,Inconnu
nm0952972,actor,Giancarlo Zanetti,Inconnu
nm0001565,director,Mike Newell,Inconnu
nm0025193,actor,Raouf Ben Amor,Inconnu
nm0956943,actor,Mohamed Zinet,Inconnu
nm0069888,director,Abdellatif Ben Ammar,Inconnu
nm0420017,writer,Taoufik Jebali,Inconnu
nm0508578,actor,Ziyu Li,Inconnu
nm0943195,director,Yigong Wu,Inconnu
nm0371440,actor,David N. Haynes,Inconnu
nm0481994,actor,Trevor Laird,Inconnu
nm0739296,actor,Victor Romero Evans,Inconnu
nm0100598,actor,Brian Bovell,Inconnu
nm0879864,writer,Yale Udoff,Inconnu
nm0223504,actor,David Dharmakirthi,Inconnu
nm0348023,writer,A.J. Gunawarda,Inconnu
nm0941157,writer,Leonard Woolf,Inconnu
nm0150985,actor,Kwok-Kuen Chan,Inconnu
nm0000310,actor,Bruce Boxleitner,Inconnu
nm0105351,writer,John Brascia,Inconnu
nm0343845,actor,Jan Groth,Inconnu
nm0106943,writer,Michael Breining,Inconnu
nm0251504,writer,Klaus Eichhammer,Inconnu
nm0249733,actor,Anders Edvinsson,Inconnu
nm0293025,actor,Kent Ivar Fredriksson,Inconnu
nm0799264,director,Jonas Sima,Inconnu
nm0635960,writer,Björn Norström,Inconnu
nm0296925,actor,Tomas Fryk,Inconnu
nm0648120,writer,Ola Olsson,Inconnu
nm0613471,director,Jimmy T. Murakami,Inconnu
nm0196723,actor,Hans Dagelet,Inconnu
nm0381211,actor,Carol van Herwijnen,Inconnu
nm0753948,actor,Han Römer,Inconnu
nm0291015,writer,Leonard Frank,Inconnu
nm0891623,actor,Jack Vecht,Inconnu
nm0343774,writer,Luigi Grosso,Inconnu
nm0456386,actor,Aleksandr Kirillov,Inconnu
nm0064980,actor,John C. Becher,Inconnu
nm0304000,actor,James Gammon,Inconnu
nm0288793,director,Robert Fowler,Inconnu
nm0237785,writer,Rosalyn Drexler,Inconnu
nm0814417,writer,Sherry Sonnet,Inconnu
nm0178804,actor,Harro Coppens,Inconnu
nm0886625,actor,Patrick van Doorn,Inconnu
nm0271768,actor,Desmond Fenell,Inconnu
nm0311392,director,Carlo Gebler,Inconnu
nm0116557,writer,Jochen Brunow,Inconnu
nm0062009,writer,David Baughn,Inconnu
nm0481910,director,John Laing,Inconnu
nm0945173,writer,David Yallop,Inconnu
nm0273077,actor,Don Fernando,Inconnu
nm0593722,director,Sharon Mitchell,Inconnu
nm0911976,actor,Zdzislaw Wardejn,Inconnu
nm0765904,director,Barbara Sass,Inconnu
nm0377631,actor,Krister Henriksson,Inconnu
nm0648080,director,John Olsson,Inconnu
nm0281313,actor,John Flaus,Inconnu
nm0280034,director,Christopher Fitchett,Inconnu
nm0747724,writer,John Ruane,Inconnu
nm0752531,writer,Ellery Ryan,Inconnu
nm0044706,actor,Kabuli Baba,Inconnu
nm0214964,director,Jamil Dehlavi,Inconnu
